Record Length,Analog:10000
Sample Interval,2.000000E-07
Vertical Units,V,
Vertical Scale,+1.000000E+00
Vertical Offset,-3.000000E+00
Horizontal Units,s
Horizontal Scale,+2.000000E-04
Model,SDS2104X Plus
Serial Number,SDS2PEEX7R1357
Software Version,5.4.0.1.6.2R5
Source,CH1
Second,Value
-7.1600000000E-05,-2.384186E-07
-7.1400000000E-05,+1.666641E-02
-7.1200000000E-05,-2.384186E-07
-7.1000000000E-05,-2.384186E-07
-7.0800000000E-05,+1.666641E-02
-7.0600000000E-05,-2.384186E-07
-7.0400000000E-05,-2.384186E-07
-7.0200000000E-05,+8.333206E-03
-7.0000000000E-05,+1.666641E-02
-6.9800000000E-05,-2.384186E-07
-6.9600000000E-05,-2.384186E-07
-6.9400000000E-05,-2.384186E-07
-6.9200000000E-05,+8.333206E-03
-6.9000000000E-05,+8.333206E-03
-6.8800000000E-05,-2.384186E-07
-6.8600000000E-05,+1.666641E-02
-6.8400000000E-05,-2.384186E-07
-6.8200000000E-05,-2.384186E-07
-6.8000000000E-05,-2.384186E-07
-6.7800000000E-05,+8.333206E-03
-6.7600000000E-05,-2.384186E-07
-6.7400000000E-05,+8.333206E-03
-6.7200000000E-05,+8.333206E-03
-6.7000000000E-05,-2.384186E-07
-6.6800000000E-05,-2.384186E-07
-6.6600000000E-05,-2.384186E-07
-6.6400000000E-05,+1.666641E-02
-6.6200000000E-05,-2.384186E-07
-6.6000000000E-05,-2.384186E-07
-6.5800000000E-05,-2.384186E-07
-6.5600000000E-05,+8.333206E-03
-6.5400000000E-05,-2.384186E-07
-6.5200000000E-05,+8.333206E-03
-6.5000000000E-05,-2.384186E-07
-6.4800000000E-05,-2.384186E-07
-6.4600000000E-05,-2.384186E-07
-6.4400000000E-05,-2.384186E-07
-6.4200000000E-05,-2.384186E-07
-6.4000000000E-05,-2.384186E-07
-6.3800000000E-05,-2.384186E-07
-6.3600000000E-05,-2.384186E-07
-6.3400000000E-05,-2.384186E-07
-6.3200000000E-05,-2.384186E-07
-6.3000000000E-05,+8.333206E-03
-6.2800000000E-05,-2.384186E-07
-6.2600000000E-05,-2.384186E-07
-6.2400000000E-05,-2.384186E-07
-6.2200000000E-05,-2.384186E-07
-6.2000000000E-05,-2.384186E-07
-6.1800000000E-05,-2.384186E-07
-6.1600000000E-05,-2.384186E-07
-6.1400000000E-05,-2.384186E-07
-6.1200000000E-05,-2.384186E-07
-6.1000000000E-05,-2.384186E-07
-6.0800000000E-05,+1.666641E-02
-6.0600000000E-05,+8.333206E-03
-6.0400000000E-05,+2.499986E-02
-6.0200000000E-05,-2.384186E-07
-6.0000000000E-05,-2.384186E-07
-5.9800000000E-05,+1.666641E-02
-5.9600000000E-05,-2.384186E-07
-5.9400000000E-05,+8.333206E-03
-5.9200000000E-05,+1.666641E-02
-5.9000000000E-05,+8.333206E-03
-5.8800000000E-05,+8.333206E-03
-5.8600000000E-05,+1.666641E-02
-5.8400000000E-05,-2.384186E-07
-5.8200000000E-05,+8.333206E-03
-5.8000000000E-05,-2.384186E-07
-5.7800000000E-05,-2.384186E-07
-5.7600000000E-05,-2.384186E-07
-5.7400000000E-05,-2.384186E-07
-5.7200000000E-05,-2.384186E-07
-5.7000000000E-05,-2.384186E-07
-5.6800000000E-05,-2.384186E-07
-5.6600000000E-05,-2.384186E-07
-5.6400000000E-05,-2.384186E-07
-5.6200000000E-05,-2.384186E-07
-5.6000000000E-05,-2.384186E-07
-5.5800000000E-05,+8.333206E-03
-5.5600000000E-05,+1.666641E-02
-5.5400000000E-05,-2.384186E-07
-5.5200000000E-05,+8.333206E-03
-5.5000000000E-05,+8.333206E-03
-5.4800000000E-05,-2.384186E-07
-5.4600000000E-05,-2.384186E-07
-5.4400000000E-05,-2.384186E-07
-5.4200000000E-05,-2.384186E-07
-5.4000000000E-05,+8.333206E-03
-5.3800000000E-05,+8.333206E-03
-5.3600000000E-05,-2.384186E-07
-5.3400000000E-05,-2.384186E-07
-5.3200000000E-05,-2.384186E-07
-5.3000000000E-05,-2.384186E-07
-5.2800000000E-05,-2.384186E-07
-5.2600000000E-05,-2.384186E-07
-5.2400000000E-05,-2.384186E-07
-5.2200000000E-05,-2.384186E-07
-5.2000000000E-05,-2.384186E-07
-5.1800000000E-05,-2.384186E-07
-5.1600000000E-05,-2.384186E-07
-5.1400000000E-05,-2.384186E-07
-5.1200000000E-05,+8.333206E-03
-5.1000000000E-05,-2.384186E-07
-5.0800000000E-05,+1.666641E-02
-5.0600000000E-05,-2.384186E-07
-5.0400000000E-05,-2.384186E-07
-5.0200000000E-05,+1.666641E-02
-5.0000000000E-05,+1.666641E-02
-4.9800000000E-05,-2.384186E-07
-4.9600000000E-05,-2.384186E-07
-4.9400000000E-05,+2.499986E-02
-4.9200000000E-05,-2.384186E-07
-4.9000000000E-05,+8.333206E-03
-4.8800000000E-05,-2.384186E-07
-4.8600000000E-05,-2.384186E-07
-4.8400000000E-05,+1.666641E-02
-4.8200000000E-05,+1.666641E-02
-4.8000000000E-05,-2.384186E-07
-4.7800000000E-05,-2.384186E-07
-4.7600000000E-05,+8.333206E-03
-4.7400000000E-05,-2.384186E-07
-4.7200000000E-05,-2.384186E-07
-4.7000000000E-05,+1.666641E-02
-4.6800000000E-05,-2.384186E-07
-4.6600000000E-05,+2.499986E-02
-4.6400000000E-05,-2.384186E-07
-4.6200000000E-05,-2.384186E-07
-4.6000000000E-05,-2.384186E-07
-4.5800000000E-05,-2.384186E-07
-4.5600000000E-05,-2.384186E-07
-4.5400000000E-05,-2.384186E-07
-4.5200000000E-05,-2.384186E-07
-4.5000000000E-05,-2.384186E-07
-4.4800000000E-05,-2.384186E-07
-4.4600000000E-05,-2.384186E-07
-4.4400000000E-05,-2.384186E-07
-4.4200000000E-05,-2.384186E-07
-4.4000000000E-05,-2.384186E-07
-4.3800000000E-05,+8.333206E-03
-4.3600000000E-05,+8.333206E-03
-4.3400000000E-05,-2.384186E-07
-4.3200000000E-05,+1.666641E-02
-4.3000000000E-05,-2.384186E-07
-4.2800000000E-05,+8.333206E-03
-4.2600000000E-05,-2.384186E-07
-4.2400000000E-05,-2.384186E-07
-4.2200000000E-05,+1.666641E-02
-4.2000000000E-05,-2.384186E-07
-4.1800000000E-05,-2.384186E-07
-4.1600000000E-05,-2.384186E-07
-4.1400000000E-05,+8.333206E-03
-4.1200000000E-05,-2.384186E-07
-4.1000000000E-05,-2.384186E-07
-4.0800000000E-05,-2.384186E-07
-4.0600000000E-05,-2.384186E-07
-4.0400000000E-05,-2.384186E-07
-4.0200000000E-05,-2.384186E-07
-4.0000000000E-05,-2.384186E-07
-3.9800000000E-05,-2.384186E-07
-3.9600000000E-05,-2.384186E-07
-3.9400000000E-05,-2.384186E-07
-3.9200000000E-05,-2.384186E-07
-3.9000000000E-05,-2.384186E-07
-3.8800000000E-05,+2.499986E-02
-3.8600000000E-05,-2.384186E-07
-3.8400000000E-05,-2.384186E-07
-3.8200000000E-05,+8.333206E-03
-3.8000000000E-05,-2.384186E-07
-3.7800000000E-05,-2.384186E-07
-3.7600000000E-05,-2.384186E-07
-3.7400000000E-05,-2.384186E-07
-3.7200000000E-05,-2.384186E-07
-3.7000000000E-05,-2.384186E-07
-3.6800000000E-05,-2.384186E-07
-3.6600000000E-05,-2.384186E-07
-3.6400000000E-05,-2.384186E-07
-3.6200000000E-05,-2.384186E-07
-3.6000000000E-05,-2.384186E-07
-3.5800000000E-05,-2.384186E-07
-3.5600000000E-05,+1.666641E-02
-3.5400000000E-05,-2.384186E-07
-3.5200000000E-05,+1.666641E-02
-3.5000000000E-05,-2.384186E-07
-3.4800000000E-05,+8.333206E-03
-3.4600000000E-05,-2.384186E-07
-3.4400000000E-05,-2.384186E-07
-3.4200000000E-05,-2.384186E-07
-3.4000000000E-05,-2.384186E-07
-3.3800000000E-05,-2.384186E-07
-3.3600000000E-05,-2.384186E-07
-3.3400000000E-05,+8.333206E-03
-3.3200000000E-05,-2.384186E-07
-3.3000000000E-05,-2.384186E-07
-3.2800000000E-05,-2.384186E-07
-3.2600000000E-05,+1.666641E-02
-3.2400000000E-05,-2.384186E-07
-3.2200000000E-05,-2.384186E-07
-3.2000000000E-05,-2.384186E-07
-3.1800000000E-05,+8.333206E-03
-3.1600000000E-05,+8.333206E-03
-3.1400000000E-05,-2.384186E-07
-3.1200000000E-05,+8.333206E-03
-3.1000000000E-05,-2.384186E-07
-3.0800000000E-05,-2.384186E-07
-3.0600000000E-05,-2.384186E-07
-3.0400000000E-05,-2.384186E-07
-3.0200000000E-05,-2.384186E-07
-3.0000000000E-05,-2.384186E-07
-2.9800000000E-05,+1.666641E-02
-2.9600000000E-05,-2.384186E-07
-2.9400000000E-05,-2.384186E-07
-2.9200000000E-05,-2.384186E-07
-2.9000000000E-05,-2.384186E-07
-2.8800000000E-05,-2.384186E-07
-2.8600000000E-05,-2.384186E-07
-2.8400000000E-05,-2.384186E-07
-2.8200000000E-05,-2.384186E-07
-2.8000000000E-05,+8.333206E-03
-2.7800000000E-05,-2.384186E-07
-2.7600000000E-05,-2.384186E-07
-2.7400000000E-05,+1.666641E-02
-2.7200000000E-05,-2.384186E-07
-2.7000000000E-05,+1.666641E-02
-2.6800000000E-05,-2.384186E-07
-2.6600000000E-05,-2.384186E-07
-2.6400000000E-05,+8.333206E-03
-2.6200000000E-05,+1.666641E-02
-2.6000000000E-05,-2.384186E-07
-2.5800000000E-05,-2.384186E-07
-2.5600000000E-05,+8.333206E-03
-2.5400000000E-05,-2.384186E-07
-2.5200000000E-05,-2.384186E-07
-2.5000000000E-05,-2.384186E-07
-2.4800000000E-05,+8.333206E-03
-2.4600000000E-05,+8.333206E-03
-2.4400000000E-05,-2.384186E-07
-2.4200000000E-05,-2.384186E-07
-2.4000000000E-05,-2.384186E-07
-2.3800000000E-05,-2.384186E-07
-2.3600000000E-05,-2.384186E-07
-2.3400000000E-05,-2.384186E-07
-2.3200000000E-05,-2.384186E-07
-2.3000000000E-05,-2.384186E-07
-2.2800000000E-05,-2.384186E-07
-2.2600000000E-05,-2.384186E-07
-2.2400000000E-05,+8.333206E-03
-2.2200000000E-05,-2.384186E-07
-2.2000000000E-05,-2.384186E-07
-2.1800000000E-05,-2.384186E-07
-2.1600000000E-05,-2.384186E-07
-2.1400000000E-05,-2.384186E-07
-2.1200000000E-05,-2.384186E-07
-2.1000000000E-05,-2.384186E-07
-2.0800000000E-05,-2.384186E-07
-2.0600000000E-05,+8.333206E-03
-2.0400000000E-05,+1.666641E-02
-2.0200000000E-05,+1.666641E-02
-2.0000000000E-05,+8.333206E-03
-1.9800000000E-05,-2.384186E-07
-1.9600000000E-05,+1.666641E-02
-1.9400000000E-05,+1.666641E-02
-1.9200000000E-05,-2.384186E-07
-1.9000000000E-05,+8.333206E-03
-1.8800000000E-05,-2.384186E-07
-1.8600000000E-05,+1.666641E-02
-1.8400000000E-05,-2.384186E-07
-1.8200000000E-05,-2.384186E-07
-1.8000000000E-05,+8.333206E-03
-1.7800000000E-05,+1.666641E-02
-1.7600000000E-05,-2.384186E-07
-1.7400000000E-05,-2.384186E-07
-1.7200000000E-05,-2.384186E-07
-1.7000000000E-05,-2.384186E-07
-1.6800000000E-05,-2.384186E-07
-1.6600000000E-05,-2.384186E-07
-1.6400000000E-05,-2.384186E-07
-1.6200000000E-05,+2.499986E-02
-1.6000000000E-05,+8.333206E-03
-1.5800000000E-05,-2.384186E-07
-1.5600000000E-05,-2.384186E-07
-1.5400000000E-05,+8.333206E-03
-1.5200000000E-05,-2.384186E-07
-1.5000000000E-05,+8.333206E-03
-1.4800000000E-05,+8.333206E-03
-1.4600000000E-05,-2.384186E-07
-1.4400000000E-05,-2.384186E-07
-1.4200000000E-05,+8.333206E-03
-1.4000000000E-05,-2.384186E-07
-1.3800000000E-05,-2.384186E-07
-1.3600000000E-05,-2.384186E-07
-1.3400000000E-05,-2.384186E-07
-1.3200000000E-05,-2.384186E-07
-1.3000000000E-05,+1.666641E-02
-1.2800000000E-05,+8.333206E-03
-1.2600000000E-05,+8.333206E-03
-1.2400000000E-05,-2.384186E-07
-1.2200000000E-05,-2.384186E-07
-1.2000000000E-05,-2.384186E-07
-1.1800000000E-05,+8.333206E-03
-1.1600000000E-05,-2.384186E-07
-1.1400000000E-05,+8.333206E-03
-1.1200000000E-05,-2.384186E-07
-1.1000000000E-05,+8.333206E-03
-1.0800000000E-05,-2.384186E-07
-1.0600000000E-05,-2.384186E-07
-1.0400000000E-05,+8.333206E-03
-1.0200000000E-05,-2.384186E-07
-1.0000000000E-05,-2.384186E-07
-9.8000000000E-06,-2.384186E-07
-9.6000000000E-06,+1.666641E-02
-9.4000000000E-06,-2.384186E-07
-9.2000000000E-06,-2.384186E-07
-9.0000000000E-06,-2.384186E-07
-8.8000000000E-06,+8.333206E-03
-8.6000000000E-06,-2.384186E-07
-8.4000000000E-06,-2.384186E-07
-8.2000000000E-06,-2.384186E-07
-8.0000000000E-06,+8.333206E-03
-7.8000000000E-06,-2.384186E-07
-7.6000000000E-06,-2.384186E-07
-7.4000000000E-06,-2.384186E-07
-7.2000000000E-06,-2.384186E-07
-7.0000000000E-06,-2.384186E-07
-6.8000000000E-06,-2.384186E-07
-6.6000000000E-06,-2.384186E-07
-6.4000000000E-06,+8.333206E-03
-6.2000000000E-06,-2.384186E-07
-6.0000000000E-06,-2.384186E-07
-5.8000000000E-06,+1.666641E-02
-5.6000000000E-06,+8.333206E-03
-5.4000000000E-06,-2.384186E-07
-5.2000000000E-06,-2.384186E-07
-5.0000000000E-06,-2.384186E-07
-4.8000000000E-06,+8.333206E-03
-4.6000000000E-06,-2.384186E-07
-4.4000000000E-06,-2.384186E-07
-4.2000000000E-06,-2.384186E-07
-4.0000000000E-06,-2.384186E-07
-3.8000000000E-06,+8.333206E-03
-3.6000000000E-06,+8.333206E-03
-3.4000000000E-06,-2.384186E-07
-3.2000000000E-06,-2.384186E-07
-3.0000000000E-06,+1.666641E-02
-2.8000000000E-06,+8.333206E-03
-2.6000000000E-06,-2.384186E-07
-2.4000000000E-06,-2.384186E-07
-2.2000000000E-06,-2.384186E-07
-2.0000000000E-06,-2.384186E-07
-1.8000000000E-06,-2.384186E-07
-1.6000000000E-06,-2.384186E-07
-1.4000000000E-06,+1.666641E-02
-1.2000000000E-06,-2.384186E-07
-1.0000000000E-06,-2.384186E-07
-8.0000000000E-07,-2.384186E-07
-6.0000000000E-07,-2.384186E-07
-4.0000000000E-07,+8.333206E-03
-2.0000000000E-07,-2.384186E-07
+0.0000000000E+00,-2.384186E-07
+2.0000000000E-07,+5.358334E+00
+4.0000000000E-07,+5.075000E+00
+6.0000000000E-07,+5.000000E+00
+8.0000000000E-07,+4.950000E+00
+1.0000000000E-06,+4.958333E+00
+1.2000000000E-06,+4.983334E+00
+1.4000000000E-06,+4.966667E+00
+1.6000000000E-06,+4.975000E+00
+1.8000000000E-06,+4.958333E+00
+2.0000000000E-06,+4.966667E+00
+2.2000000000E-06,+4.966667E+00
+2.4000000000E-06,+4.958333E+00
+2.6000000000E-06,+4.966667E+00
+2.8000000000E-06,+4.958333E+00
+3.0000000000E-06,+4.966667E+00
+3.2000000000E-06,+4.966667E+00
+3.4000000000E-06,+4.958333E+00
+3.6000000000E-06,+4.966667E+00
+3.8000000000E-06,+4.966667E+00
+4.0000000000E-06,+4.966667E+00
+4.2000000000E-06,+4.966667E+00
+4.4000000000E-06,+4.966667E+00
+4.6000000000E-06,+4.966667E+00
+4.8000000000E-06,+4.966667E+00
+5.0000000000E-06,+4.966667E+00
+5.2000000000E-06,+4.966667E+00
+5.4000000000E-06,+4.966667E+00
+5.6000000000E-06,+4.966667E+00
+5.8000000000E-06,+4.966667E+00
+6.0000000000E-06,+4.966667E+00
+6.2000000000E-06,+4.966667E+00
+6.4000000000E-06,+4.966667E+00
+6.6000000000E-06,+4.966667E+00
+6.8000000000E-06,+4.966667E+00
+7.0000000000E-06,+4.966667E+00
+7.2000000000E-06,+4.966667E+00
+7.4000000000E-06,+4.966667E+00
+7.6000000000E-06,+4.966667E+00
+7.8000000000E-06,+4.966667E+00
+8.0000000000E-06,+4.958333E+00
+8.2000000000E-06,+4.966667E+00
+8.4000000000E-06,+4.966667E+00
+8.6000000000E-06,+4.966667E+00
+8.8000000000E-06,+4.966667E+00
+9.0000000000E-06,+4.966667E+00
+9.2000000000E-06,+4.966667E+00
+9.4000000000E-06,+4.966667E+00
+9.6000000000E-06,+4.966667E+00
+9.8000000000E-06,+4.966667E+00
+1.0000000000E-05,+4.958333E+00
+1.0200000000E-05,+4.966667E+00
+1.0400000000E-05,+4.966667E+00
+1.0600000000E-05,+4.966667E+00
+1.0800000000E-05,+4.966667E+00
+1.1000000000E-05,+4.966667E+00
+1.1200000000E-05,+4.966667E+00
+1.1400000000E-05,+4.966667E+00
+1.1600000000E-05,+4.966667E+00
+1.1800000000E-05,+4.975000E+00
+1.2000000000E-05,+4.966667E+00
+1.2200000000E-05,+4.966667E+00
+1.2400000000E-05,+4.966667E+00
+1.2600000000E-05,+4.966667E+00
+1.2800000000E-05,+4.966667E+00
+1.3000000000E-05,+4.966667E+00
+1.3200000000E-05,+4.966667E+00
+1.3400000000E-05,+4.966667E+00
+1.3600000000E-05,+4.966667E+00
+1.3800000000E-05,+4.966667E+00
+1.4000000000E-05,+4.966667E+00
+1.4200000000E-05,+4.966667E+00
+1.4400000000E-05,+4.966667E+00
+1.4600000000E-05,+4.966667E+00
+1.4800000000E-05,+4.975000E+00
+1.5000000000E-05,+4.966667E+00
+1.5200000000E-05,+4.966667E+00
+1.5400000000E-05,+4.966667E+00
+1.5600000000E-05,+4.966667E+00
+1.5800000000E-05,+4.966667E+00
+1.6000000000E-05,+4.966667E+00
+1.6200000000E-05,+4.966667E+00
+1.6400000000E-05,+4.966667E+00
+1.6600000000E-05,+4.966667E+00
+1.6800000000E-05,+4.966667E+00
+1.7000000000E-05,+4.966667E+00
+1.7200000000E-05,+4.966667E+00
+1.7400000000E-05,+4.966667E+00
+1.7600000000E-05,+4.966667E+00
+1.7800000000E-05,+4.966667E+00
+1.8000000000E-05,+4.966667E+00
+1.8200000000E-05,+4.966667E+00
+1.8400000000E-05,+4.966667E+00
+1.8600000000E-05,+4.966667E+00
+1.8800000000E-05,+4.966667E+00
+1.9000000000E-05,+4.966667E+00
+1.9200000000E-05,+4.958333E+00
+1.9400000000E-05,+4.966667E+00
+1.9600000000E-05,+4.966667E+00
+1.9800000000E-05,+4.966667E+00
+2.0000000000E-05,+4.966667E+00
+2.0200000000E-05,+4.966667E+00
+2.0400000000E-05,+4.966667E+00
+2.0600000000E-05,+4.966667E+00
+2.0800000000E-05,+4.966667E+00
+2.1000000000E-05,+4.966667E+00
+2.1200000000E-05,+4.958333E+00
+2.1400000000E-05,+4.966667E+00
+2.1600000000E-05,+4.958333E+00
+2.1800000000E-05,+4.966667E+00
+2.2000000000E-05,+4.966667E+00
+2.2200000000E-05,+4.966667E+00
+2.2400000000E-05,+4.966667E+00
+2.2600000000E-05,+4.966667E+00
+2.2800000000E-05,+4.966667E+00
+2.3000000000E-05,+4.966667E+00
+2.3200000000E-05,+4.966667E+00
+2.3400000000E-05,+4.966667E+00
+2.3600000000E-05,+4.966667E+00
+2.3800000000E-05,+4.966667E+00
+2.4000000000E-05,+4.958333E+00
+2.4200000000E-05,+4.958333E+00
+2.4400000000E-05,+4.958333E+00
+2.4600000000E-05,+4.966667E+00
+2.4800000000E-05,+4.966667E+00
+2.5000000000E-05,+4.966667E+00
+2.5200000000E-05,+4.966667E+00
+2.5400000000E-05,+4.966667E+00
+2.5600000000E-05,+4.966667E+00
+2.5800000000E-05,+4.966667E+00
+2.6000000000E-05,+4.966667E+00
+2.6200000000E-05,+4.966667E+00
+2.6400000000E-05,+4.966667E+00
+2.6600000000E-05,+4.966667E+00
+2.6800000000E-05,+4.966667E+00
+2.7000000000E-05,+4.966667E+00
+2.7200000000E-05,+4.966667E+00
+2.7400000000E-05,+4.966667E+00
+2.7600000000E-05,+4.966667E+00
+2.7800000000E-05,+4.966667E+00
+2.8000000000E-05,+4.966667E+00
+2.8200000000E-05,+4.966667E+00
+2.8400000000E-05,+4.966667E+00
+2.8600000000E-05,+4.966667E+00
+2.8800000000E-05,+4.966667E+00
+2.9000000000E-05,+4.966667E+00
+2.9200000000E-05,+4.966667E+00
+2.9400000000E-05,+4.966667E+00
+2.9600000000E-05,+4.966667E+00
+2.9800000000E-05,+4.966667E+00
+3.0000000000E-05,+4.966667E+00
+3.0200000000E-05,+4.966667E+00
+3.0400000000E-05,+4.966667E+00
+3.0600000000E-05,+4.966667E+00
+3.0800000000E-05,+4.966667E+00
+3.1000000000E-05,+4.966667E+00
+3.1200000000E-05,+4.966667E+00
+3.1400000000E-05,+4.958333E+00
+3.1600000000E-05,+4.966667E+00
+3.1800000000E-05,+4.966667E+00
+3.2000000000E-05,+4.966667E+00
+3.2200000000E-05,+4.966667E+00
+3.2400000000E-05,+4.966667E+00
+3.2600000000E-05,+4.966667E+00
+3.2800000000E-05,+4.966667E+00
+3.3000000000E-05,+4.966667E+00
+3.3200000000E-05,+4.966667E+00
+3.3400000000E-05,+4.966667E+00
+3.3600000000E-05,+4.958333E+00
+3.3800000000E-05,+4.966667E+00
+3.4000000000E-05,+4.966667E+00
+3.4200000000E-05,+4.966667E+00
+3.4400000000E-05,+4.966667E+00
+3.4600000000E-05,+4.966667E+00
+3.4800000000E-05,+4.966667E+00
+3.5000000000E-05,+4.966667E+00
+3.5200000000E-05,+4.966667E+00
+3.5400000000E-05,+4.966667E+00
+3.5600000000E-05,+4.966667E+00
+3.5800000000E-05,+4.966667E+00
+3.6000000000E-05,+4.966667E+00
+3.6200000000E-05,+4.966667E+00
+3.6400000000E-05,+4.966667E+00
+3.6600000000E-05,+4.966667E+00
+3.6800000000E-05,+4.966667E+00
+3.7000000000E-05,+4.966667E+00
+3.7200000000E-05,+4.966667E+00
+3.7400000000E-05,+4.958333E+00
+3.7600000000E-05,+4.966667E+00
+3.7800000000E-05,+4.958333E+00
+3.8000000000E-05,+4.975000E+00
+3.8200000000E-05,+4.966667E+00
+3.8400000000E-05,+4.966667E+00
+3.8600000000E-05,+4.975000E+00
+3.8800000000E-05,+4.966667E+00
+3.9000000000E-05,+4.966667E+00
+3.9200000000E-05,+4.966667E+00
+3.9400000000E-05,+4.966667E+00
+3.9600000000E-05,+4.966667E+00
+3.9800000000E-05,+4.966667E+00
+4.0000000000E-05,+4.966667E+00
+4.0200000000E-05,+4.966667E+00
+4.0400000000E-05,+4.966667E+00
+4.0600000000E-05,+4.966667E+00
+4.0800000000E-05,+4.966667E+00
+4.1000000000E-05,+4.966667E+00
+4.1200000000E-05,+4.966667E+00
+4.1400000000E-05,+4.975000E+00
+4.1600000000E-05,+4.975000E+00
+4.1800000000E-05,+4.966667E+00
+4.2000000000E-05,+4.966667E+00
+4.2200000000E-05,+4.966667E+00
+4.2400000000E-05,+4.966667E+00
+4.2600000000E-05,+4.966667E+00
+4.2800000000E-05,+4.966667E+00
+4.3000000000E-05,+4.966667E+00
+4.3200000000E-05,+4.966667E+00
+4.3400000000E-05,+4.966667E+00
+4.3600000000E-05,+4.975000E+00
+4.3800000000E-05,+4.966667E+00
+4.4000000000E-05,+4.966667E+00
+4.4200000000E-05,+4.966667E+00
+4.4400000000E-05,+4.966667E+00
+4.4600000000E-05,+4.966667E+00
+4.4800000000E-05,+4.966667E+00
+4.5000000000E-05,+4.966667E+00
+4.5200000000E-05,+4.966667E+00
+4.5400000000E-05,+4.966667E+00
+4.5600000000E-05,+4.966667E+00
+4.5800000000E-05,+4.966667E+00
+4.6000000000E-05,+4.966667E+00
+4.6200000000E-05,+4.966667E+00
+4.6400000000E-05,+4.975000E+00
+4.6600000000E-05,+4.966667E+00
+4.6800000000E-05,+4.966667E+00
+4.7000000000E-05,+4.966667E+00
+4.7200000000E-05,+4.966667E+00
+4.7400000000E-05,+4.966667E+00
+4.7600000000E-05,+4.966667E+00
+4.7800000000E-05,+4.966667E+00
+4.8000000000E-05,+4.966667E+00
+4.8200000000E-05,+4.966667E+00
+4.8400000000E-05,+4.966667E+00
+4.8600000000E-05,+4.966667E+00
+4.8800000000E-05,+4.966667E+00
+4.9000000000E-05,+4.966667E+00
+4.9200000000E-05,+4.966667E+00
+4.9400000000E-05,+4.966667E+00
+4.9600000000E-05,+4.966667E+00
+4.9800000000E-05,+4.966667E+00
+5.0000000000E-05,+4.950000E+00
+5.0200000000E-05,+4.966667E+00
+5.0400000000E-05,+4.966667E+00
+5.0600000000E-05,+4.966667E+00
+5.0800000000E-05,+4.966667E+00
+5.1000000000E-05,+4.958333E+00
+5.1200000000E-05,+4.966667E+00
+5.1400000000E-05,+4.966667E+00
+5.1600000000E-05,+4.966667E+00
+5.1800000000E-05,+4.966667E+00
+5.2000000000E-05,+4.966667E+00
+5.2200000000E-05,+4.966667E+00
+5.2400000000E-05,+4.966667E+00
+5.2600000000E-05,+4.958333E+00
+5.2800000000E-05,+4.966667E+00
+5.3000000000E-05,+4.966667E+00
+5.3200000000E-05,+4.966667E+00
+5.3400000000E-05,+4.966667E+00
+5.3600000000E-05,+4.966667E+00
+5.3800000000E-05,+4.966667E+00
+5.4000000000E-05,+4.966667E+00
+5.4200000000E-05,+4.966667E+00
+5.4400000000E-05,+4.966667E+00
+5.4600000000E-05,+4.966667E+00
+5.4800000000E-05,+4.958333E+00
+5.5000000000E-05,+4.966667E+00
+5.5200000000E-05,+4.966667E+00
+5.5400000000E-05,+4.966667E+00
+5.5600000000E-05,+4.966667E+00
+5.5800000000E-05,+4.966667E+00
+5.6000000000E-05,+4.958333E+00
+5.6200000000E-05,+4.966667E+00
+5.6400000000E-05,+4.966667E+00
+5.6600000000E-05,+4.966667E+00
+5.6800000000E-05,+4.966667E+00
+5.7000000000E-05,+4.966667E+00
+5.7200000000E-05,+4.966667E+00
+5.7400000000E-05,+4.966667E+00
+5.7600000000E-05,+4.966667E+00
+5.7800000000E-05,+4.966667E+00
+5.8000000000E-05,+4.966667E+00
+5.8200000000E-05,+4.966667E+00
+5.8400000000E-05,+4.966667E+00
+5.8600000000E-05,+4.966667E+00
+5.8800000000E-05,+4.966667E+00
+5.9000000000E-05,+4.966667E+00
+5.9200000000E-05,+4.966667E+00
+5.9400000000E-05,+4.966667E+00
+5.9600000000E-05,+4.975000E+00
+5.9800000000E-05,+4.966667E+00
+6.0000000000E-05,+4.966667E+00
+6.0200000000E-05,+4.966667E+00
+6.0400000000E-05,+4.966667E+00
+6.0600000000E-05,+4.966667E+00
+6.0800000000E-05,+4.958333E+00
+6.1000000000E-05,+4.966667E+00
+6.1200000000E-05,+4.966667E+00
+6.1400000000E-05,+4.958333E+00
+6.1600000000E-05,+4.966667E+00
+6.1800000000E-05,+4.966667E+00
+6.2000000000E-05,+4.966667E+00
+6.2200000000E-05,+4.966667E+00
+6.2400000000E-05,+4.966667E+00
+6.2600000000E-05,+4.966667E+00
+6.2800000000E-05,+4.966667E+00
+6.3000000000E-05,+4.966667E+00
+6.3200000000E-05,+4.966667E+00
+6.3400000000E-05,+4.966667E+00
+6.3600000000E-05,+4.966667E+00
+6.3800000000E-05,+4.966667E+00
+6.4000000000E-05,+4.966667E+00
+6.4200000000E-05,+4.958333E+00
+6.4400000000E-05,+4.975000E+00
+6.4600000000E-05,+4.966667E+00
+6.4800000000E-05,+4.958333E+00
+6.5000000000E-05,+4.966667E+00
+6.5200000000E-05,+4.966667E+00
+6.5400000000E-05,+4.966667E+00
+6.5600000000E-05,+4.966667E+00
+6.5800000000E-05,+4.975000E+00
+6.6000000000E-05,+4.966667E+00
+6.6200000000E-05,+4.966667E+00
+6.6400000000E-05,+4.966667E+00
